File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,ClosedLowerBound,Package
src/arrow/dictencoding.jl,DictEncoding,mtsig,"(Tuple{Vector{UInt8}, Integer, Integer, Integer, CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(Tuple{Vector{UInt8}, Integer, Integer, Integer, CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,DictEncoding,mtsig,"(Tuple{Vector{UInt8}, Integer, CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(Tuple{Vector{UInt8}, Integer, CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,_getrefsvec,mtsig,"((Tuple{DictEncoding{J, R}, AbstractVector{<:Integer}} where R <: ArrowVector{Union{K, Missing}}) where K) where J","((Tuple{DictEncoding{J, R}, AbstractVector{var""##ANON_TV#892""} where var""##ANON_TV#892"" <: Integer} where R <: ArrowVector{Union{K, Missing}}) where K) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#892""), :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :(ArrowVector{Union{K, Missing}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,pool,mtsig,"((Tuple{DictEncoding{Union{J, Missing}, R}} where R <: ReferenceType{K}) where K) where J","((Tuple{DictEncoding{Union{J, Missing}, R}} where R <: ReferenceType{K}) where K) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:R, :(Union{}), :(ReferenceType{K}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUpBnd)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,nullcount,mtsig,"Tuple{DictEncoding{Union{J, Missing}}} where J","Tuple{DictEncoding{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,getrefs,mtsig,"(Tuple{CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(Tuple{CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,refsbytes,mtsig,"Tuple{Type{Union{J, Missing}}, Integer} where J","Tuple{Type{Union{J, Missing}}, Integer} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,refsbytes,mtsig,"Tuple{Type{Union{J, Missing}}, AbstractVector} where J","Tuple{Type{Union{J, Missing}}, AbstractVector} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,refsbytes,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J","Tuple{AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/dictencoding.jl,totalbytes,mtsig,"(Tuple{CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(Tuple{CategoricalArray{Union{J, Missing}, 1, U}} where U) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/lists.jl,NullableList,mtsig,"(Tuple{Vector{UInt8}, Integer, AbstractVector{Union{J, Missing}}} where K <: Integer) where J","(Tuple{Vector{UInt8}, Integer, AbstractVector{Union{J, Missing}}} where K <: Integer) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:K, :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/lists.jl,NullableList,mtsig,"(Tuple{Type{<:Array}, AbstractVector{Union{J, Missing}}} where K <: Integer) where J","(Tuple{Type{var""##ANON_TV#903""} where var""##ANON_TV#903"" <: Array, AbstractVector{Union{J, Missing}}} where K <: Integer) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#903""), :(Union{}), :Array, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/lists.jl,NullableList,mtsig,"(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J) where C","(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J) where C","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/lists.jl,totalbytes,mtsig,"((Tuple{Type{Union{J, Missing}}, Type{K}, Type{C}, AbstractVector} where C) where K <: Integer) where J","((Tuple{Type{Union{J, Missing}}, Type{K}, Type{C}, AbstractVector} where C) where K <: Integer) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/locate.jl,containertype,mtsig,"Tuple{Type{Union{J, Missing}}, Any} where J","Tuple{Type{Union{J, Missing}}, Any} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/locate.jl,locate,mtsig,"((Tuple{Vector{UInt8}, Type{Union{J, Missing}}, Locate.Bitmask, Locate.Offsets{K}, Locate.Values{C}, Integer} where C) where K <: Integer) where J","((Tuple{Vector{UInt8}, Type{Union{J, Missing}}, Locate.Bitmask, Locate.Offsets{K}, Locate.Values{C}, Integer} where C) where K <: Integer) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/locate.jl,locate,mtsig,"(Tuple{Type{NullablePrimitive}, Vector{UInt8}, Type{Union{J, Missing}}, T} where T) where J","(Tuple{Type{NullablePrimitive}, Vector{UInt8}, Type{Union{J, Missing}}, T} where T) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,NullablePrimitive,mtsig,"Tuple{Vector{UInt8}, Integer, Integer, AbstractVector{Union{J, Missing}}} where J","Tuple{Vector{UInt8}, Integer, Integer, AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,NullablePrimitive,mtsig,"Tuple{Type{<:Array}, AbstractVector{Union{J, Missing}}} where J","Tuple{Type{var""##ANON_TV#910""} where var""##ANON_TV#910"" <: Array, AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#910""), :(Union{}), :Array, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,NullablePrimitive,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J","Tuple{AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,valuesbytes,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J","Tuple{AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,bitmaskbytes,mtsig,"Tuple{Type{Union{J, Missing}}, AbstractVector{J}} where J","Tuple{Type{Union{J, Missing}}, AbstractVector{J}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,minbitmaskbytes,mtsig,"Tuple{Type{Union{J, Missing}}, AbstractVector{Union{J, Missing}}} where J","Tuple{Type{Union{J, Missing}}, AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,bitmaskbytes,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J","Tuple{AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,totalbytes,mtsig,"Tuple{Type{Union{J, Missing}}, AbstractVector{J}} where J","Tuple{Type{Union{J, Missing}}, AbstractVector{J}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/primitives.jl,totalbytes,mtsig,"Tuple{Type{Union{J, Missing}}, AbstractVector{Union{J, Missing}}} where J","Tuple{Type{Union{J, Missing}}, AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/utils.jl,encode,mtsig,"(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J) where C","(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J) where C","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/utils.jl,encode,mtsig,"(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J <: AbstractString) where C","(Tuple{Type{C}, AbstractVector{Union{J, Missing}}} where J <: AbstractString) where C","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/utils.jl,replace_missing_vals,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J <: Number","Tuple{AbstractVector{Union{J, Missing}}} where J <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/arrow/utils.jl,replace_missing_vals,mtsig,"Tuple{AbstractVector{Union{J, Missing}}} where J","Tuple{AbstractVector{Union{J, Missing}}} where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Feather.jl
src/missing-conversion.jl,Base.getindex,mtsig,"(Tuple{DataValueArrowVector{J, T}, Any} where T <: Arrow.DictEncoding{Union{Missing, J}}) where J","(Tuple{DataValueArrowVector{J, T}, Any} where T <: Arrow.DictEncoding{Union{Missing, J}}) where J","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Arrow.DictEncoding{Union{Missing, J}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd), list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/FeatherFiles.jl
src/metadata.jl,feathertype,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/FeatherLib.jl
src/metadata.jl,getmetadata,mtsig,"Tuple{IO, Type{Union{T, Missing}}, ArrowVector} where T","Tuple{IO, Type{Union{T, Missing}}, ArrowVector} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/FeatherLib.jl
src/metadata.jl,getmetadata,mtsig,"Tuple{IO, Type{Union{Missing, T}}, DictEncoding} where T","Tuple{IO, Type{Union{Missing, T}}, DictEncoding} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/FeatherLib.jl
src/read.jl,constructcolumn,mtsig,"Tuple{Type{Union{T, Missing}}, Vector{UInt8}, Metadata.CategoryMetadata, Metadata.Column} where T","Tuple{Type{Union{T, Missing}}, Vector{UInt8}, Metadata.CategoryMetadata, Metadata.Column} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/FeatherLib.jl
src/write.jl,_first_col_convert_pass,mtsig,"Tuple{AbstractVector{Union{T, Missing}}} where T","Tuple{AbstractVector{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/FeatherLib.jl
