File,Name,Kind,TypeDeclaration,Supertype,Error,Warning,VarCnt,ProcessedTypeDecl,ProcessedSuper,TyDeclUseSiteVariance,SuperUseSiteVariance,TyDeclImpUseSiteVariance,SuperImpUseSiteVariance,TrivConsistBounds,Package
src/classical/jacobi.jl,HalfWeighted,tdstrc,"HalfWeighted{lr, T, PP <: AbstractQuasiMatrix{T}}",AbstractWeighted{T},false,false,3,"((HalfWeighted{lr, T, PP} where PP <: AbstractQuasiMatrix{T}) where T) where lr",((AbstractWeighted{T} where PP) where T) where lr,false,true,true,true,true,data/ta-info/all/ClassicalOrthogonalPolynomials.jl
src/InitialConditions/local_state.jl,LocalState,tdstrc,"LocalState{FT, P <: CAP.ClimaAtmosParameters{FT}, G <: Geometry.LocalGeometry{<:Any, <:Any, FT}, TS <: TD.ThermodynamicState{FT}, V <: Geometry.LocalVector{FT}, TC <: TurbconvState{FT}, TP}",Any,false,false,7,"((((((LocalState{FT, P, G, TS, V, TC, TP} where TP) where TC <: TurbconvState{FT}) where V <: Geometry.LocalVector{FT}) where TS <: TD.ThermodynamicState{FT}) where G <: ((Geometry.LocalGeometry{var""##ANON_TV#1519"", var""##ANON_TV#1520"", FT} where var""##ANON_TV#1519"" <: Any) where var""##ANON_TV#1520"" <: Any)) where P <: CAP.ClimaAtmosParameters{FT}) where FT",((((((Any where TP) where TC) where V) where TS) where G) where P) where FT,false,true,true,true,true,data/ta-info/all/ClimaAtmos.jl
src/Geometry/axistensors.jl,AxisTensor,tdstrc,"AxisTensor{T, N, A <: NTuple{N, AbstractAxis}, S <: StaticArray{<:Tuple, T, N}}","AbstractArray{T, N}",false,false,4,"(((AxisTensor{T, N, A, S} where S <: (StaticArray{var""##ANON_TV#780"", T, N} where var""##ANON_TV#780"" <: Tuple)) where A <: NTuple{N, AbstractAxis}) where N) where T","(((AbstractArray{T, N} where S) where A) where N) where T",false,true,true,true,true,data/ta-info/all/ClimaCore.jl
src/pond_soil_model.jl,LandHydrology,tdstrc,"LandHydrology{FT, SM <: Soil.AbstractSoilModel{FT}, SW <: Pond.AbstractSurfaceWaterModel{FT}}",AbstractLandModel{FT},false,false,3,"((LandHydrology{FT, SM, SW} where SW <: Pond.AbstractSurfaceWaterModel{FT}) where SM <: Soil.AbstractSoilModel{FT}) where FT",((AbstractLandModel{FT} where SW) where SM) where FT,false,true,true,true,true,data/ta-info/all/ClimaLSM.jl
src/soil_energy_hydrology_biogeochemistry.jl,LandSoilBiogeochemistry,tdstrc,"LandSoilBiogeochemistry{FT, SEH <: Soil.Soil.EnergyHydrology{FT}, SB <: Soil.Biogeochemistry.SoilCO2Model{FT}}",AbstractLandModel{FT},false,false,3,"((LandSoilBiogeochemistry{FT, SEH, SB} where SB <: Soil.Biogeochemistry.SoilCO2Model{FT}) where SEH <: Soil.Soil.EnergyHydrology{FT}) where FT",((AbstractLandModel{FT} where SB) where SEH) where FT,false,true,true,true,true,data/ta-info/all/ClimaLSM.jl
src/soil_plant_hydrology_model.jl,SoilPlantHydrologyModel,tdstrc,"SoilPlantHydrologyModel{FT, SM <: Soil.AbstractSoilModel{FT}, VM <: Canopy.CanopyModel{FT}}",AbstractLandModel{FT},false,false,3,"((SoilPlantHydrologyModel{FT, SM, VM} where VM <: Canopy.CanopyModel{FT}) where SM <: Soil.AbstractSoilModel{FT}) where FT",((AbstractLandModel{FT} where VM) where SM) where FT,false,true,true,true,true,data/ta-info/all/ClimaLSM.jl
src/Bucket/Bucket.jl,BucketModel,tdstrc,"BucketModel{FT, PS <: BucketModelParameters{FT}, ATM <: AbstractAtmosphericDrivers{FT}, RAD <: AbstractRadiativeDrivers{FT}, D}",AbstractBucketModel{FT},false,false,5,"((((BucketModel{FT, PS, ATM, RAD, D} where D) where RAD <: AbstractRadiativeDrivers{FT}) where ATM <: AbstractAtmosphericDrivers{FT}) where PS <: BucketModelParameters{FT}) where FT",((((AbstractBucketModel{FT} where D) where RAD) where ATM) where PS) where FT,false,true,true,true,true,data/ta-info/all/ClimaLSM.jl
src/core/coredefs.jl,ClimArray,tdstrc,"ClimArray{T, N, D <: Tuple, R <: Tuple, A <: AbstractArray{T, N}, Me}","AbDimArray{T, N, D, A}",false,false,6,"(((((ClimArray{T, N, D, R, A, Me} where Me) where A <: AbstractArray{T, N}) where R <: Tuple) where D <: Tuple) where N) where T","(((((AbDimArray{T, N, D, A} where Me) where A) where R) where D) where N) where T",false,true,true,true,true,data/ta-info/all/ClimateBase.jl
src/Arrays/MPIStateArrays.jl,MPIStateArray,tdmtbl,"MPIStateArray{FT, V, DATN <: AbstractArray{FT, 3}, DAI1, DAV, Buf <: CMBuffer}","AbstractArray{FT, 3}",false,false,6,"(((((MPIStateArray{FT, V, DATN, DAI1, DAV, Buf} where Buf <: CMBuffer) where DAV) where DAI1) where DATN <: AbstractArray{FT, 3}) where V) where FT","(((((AbstractArray{FT, 3} where Buf) where DAV) where DAI1) where DATN) where V) where FT",false,true,true,true,true,data/ta-info/all/ClimateMachine.jl
src/Diagnostics/diagnostic_fields.jl,VecGrad,tdstrc,"VecGrad{FT <: AbstractFloat, FTA2D <: AbstractArray{FT, 2}, FTA3D <: AbstractArray{FT, 3}}",Any,false,false,3,"((VecGrad{FT, FTA2D, FTA3D} where FTA3D <: AbstractArray{FT, 3}) where FTA2D <: AbstractArray{FT, 2}) where FT <: AbstractFloat",((Any where FTA3D) where FTA2D) where FT,false,true,true,true,true,data/ta-info/all/ClimateMachine.jl
src/Diagnostics/diagnostic_fields.jl,Vorticity,tdstrc,"Vorticity{FT <: AbstractFloat, FTA2D <: AbstractArray{FT, 2}, FTA3D <: AbstractArray{FT, 3}}",Any,false,false,3,"((Vorticity{FT, FTA2D, FTA3D} where FTA3D <: AbstractArray{FT, 3}) where FTA2D <: AbstractArray{FT, 2}) where FT <: AbstractFloat",((Any where FTA3D) where FTA2D) where FT,false,true,true,true,true,data/ta-info/all/ClimateMachine.jl
src/Numerics/Mesh/Interpolation.jl,InterpolationBrick,tdstrc,"InterpolationBrick{FT <: AbstractFloat, T <: Int, FTV <: AbstractVector{FT}, FTVD <: AbstractVector{FT}, TVD <: AbstractVector{T}, FTA2 <: Array{FT, 2}, UI8AD <: AbstractArray{UInt8, 2}, UI16VD <: AbstractVector{UInt16}, I32V <: AbstractVector{Int32}}",InterpolationTopology,false,false,9,"((((((((InterpolationBrick{FT, T, FTV, FTVD, TVD, FTA2, UI8AD, UI16VD, I32V} where I32V <: AbstractVector{Int32}) where UI16VD <: AbstractVector{UInt16}) where UI8AD <: AbstractArray{UInt8, 2}) where FTA2 <: Array{FT, 2}) where TVD <: AbstractVector{T}) where FTVD <: AbstractVector{FT}) where FTV <: AbstractVector{FT}) where T <: Int) where FT <: AbstractFloat",((((((((InterpolationTopology where I32V) where UI16VD) where UI8AD) where FTA2) where TVD) where FTVD) where FTV) where T) where FT,false,true,true,true,true,data/ta-info/all/ClimateMachine.jl
src/Numerics/Mesh/Interpolation.jl,InterpolationCubedSphere,tdstrc,"InterpolationCubedSphere{FT <: AbstractFloat, T <: Int, FTV <: AbstractVector{FT}, FTVD <: AbstractVector{FT}, TVD <: AbstractVector{T}, UI8AD <: AbstractArray{UInt8, 2}, UI16VD <: AbstractVector{UInt16}, I32V <: AbstractVector{Int32}}",InterpolationTopology,false,false,8,"(((((((InterpolationCubedSphere{FT, T, FTV, FTVD, TVD, UI8AD, UI16VD, I32V} where I32V <: AbstractVector{Int32}) where UI16VD <: AbstractVector{UInt16}) where UI8AD <: AbstractArray{UInt8, 2}) where TVD <: AbstractVector{T}) where FTVD <: AbstractVector{FT}) where FTV <: AbstractVector{FT}) where T <: Int) where FT <: AbstractFloat",(((((((InterpolationTopology where I32V) where UI16VD) where UI8AD) where TVD) where FTVD) where FTV) where T) where FT,false,true,true,true,true,data/ta-info/all/ClimateMachine.jl
src/freque.jl,ConTab,tdstrc,"ConTab{Int32, Int32}",AbstractConTab,false,false,2,"(ConTab{Int32, Int32} where Int32) where Int32",(AbstractConTab where Int32) where Int32,false,true,true,true,true,data/ta-info/all/ClinicalTrialUtilities.jl
src/ClusteringGA.jl,CGAData,tdmtbl,"CGAData{S, T <: Real, V <: AbstractVector{S}, M <: AbstractMatrix{T}}",Any,false,false,4,"(((CGAData{S, T, V, M} where M <: AbstractMatrix{T}) where V <: AbstractVector{S}) where T <: Real) where S",(((Any where M) where V) where T) where S,false,true,true,true,true,data/ta-info/all/ClusteringGA.jl
src/codaarrays.jl,CoDaArray,tdstrc,"CoDaArray{D, PARTS}","AbstractVector{Composition{D, PARTS}}",false,false,2,"(CoDaArray{D, PARTS} where PARTS) where D","(AbstractVector{Composition{D, PARTS}} where PARTS) where D",true,false,true,true,true,data/ta-info/all/CoDa.jl
test/customtypes.jl,C2A,tdstrc,C2A{T},"ColorAlpha{C2{T}, T, 3}",false,false,1,C2A{T} where T,"ColorAlpha{C2{T}, T, 3} where T",true,false,true,true,true,data/ta-info/all/ColorTypes.jl
test/customtypes.jl,AC4,tdstrc,AC4{T <: Real},"AlphaColor{C4{T}, T, 5}",false,false,1,AC4{T} where T <: Real,"AlphaColor{C4{T}, T, 5} where T",true,false,true,true,true,data/ta-info/all/ColorTypes.jl
test/customtypes.jl,StrangeGray,tdstrc,"StrangeGray{Something, T <: Integer}",AbstractGray{Normed{T}},false,false,2,"(StrangeGray{Something, T} where T <: Integer) where Something",(AbstractGray{Normed{T}} where T) where Something,true,false,true,true,true,data/ta-info/all/ColorTypes.jl
test/customtypes.jl,ACMYK,tdstrc,ACMYK{T <: Fractional},"AlphaColor{CMYK{T}, T, 5}",false,false,1,ACMYK{T} where T <: Fractional,"AlphaColor{CMYK{T}, T, 5} where T",true,false,true,true,true,data/ta-info/all/ColorTypes.jl
src/ArrayUtils.jl,ArrayBuilder,tdstrc,"ArrayBuilder{T, N, Arr <: AbstractArray{T, N}}","AbstractArrayBuilder{T, N}",false,false,3,"((ArrayBuilder{T, N, Arr} where Arr <: AbstractArray{T, N}) where N) where T","((AbstractArrayBuilder{T, N} where Arr) where N) where T",false,true,true,true,true,data/ta-info/all/CombinatorialSpaces.jl
src/assertions.jl,NegativeLookahead,tdstrc,NegativeLookahead{P},"WrappedAssertion{MatchState, NegativeLookahead{P}}",false,false,1,NegativeLookahead{P} where P,"WrappedAssertion{MatchState, NegativeLookahead{P}} where P",true,false,true,true,true,data/ta-info/all/CombinedParsers.jl
src/reverse.jl,NegativeLookbehind,tdstrc,NegativeLookbehind{P},"WrappedAssertion{MatchState, NegativeLookbehind{P}}",false,false,1,NegativeLookbehind{P} where P,"WrappedAssertion{MatchState, NegativeLookbehind{P}} where P",true,false,true,true,true,data/ta-info/all/CombinedParsers.jl
src/textparse.jl,AbstractTokenParser,tdstrc,"AbstractTokenParser{P <: AbstractToken, T}","LeafParser{NCodeunitsState{T}, T}",false,false,2,"(AbstractTokenParser{P, T} where T) where P <: AbstractToken","(LeafParser{NCodeunitsState{T}, T} where T) where P",true,false,true,true,true,data/ta-info/all/CombinedParsers.jl
src/CommutativeRings.jl,ZZ,tdstrc,ZZ{T <: Signed},Ring{ZZClass{T}},false,false,1,ZZ{T} where T <: Signed,Ring{ZZClass{T}} where T,true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,ZZmod,tdstrc,"ZZmod{m, S <: Integer}","QuotientRing{S, ZZmodClass{m, S}}",false,false,2,"(ZZmod{m, S} where S <: Integer) where m","(QuotientRing{S, ZZmodClass{m, S}} where S) where m",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,Frac,tdstrc,"Frac{P <: Union{Polynomial, ZZ}}","FractionRing{P, FractionClass{P}}",false,false,1,"Frac{P} where P <: Union{Polynomial, ZZ}","FractionRing{P, FractionClass{P}} where P",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,Quotient,tdstrc,"Quotient{R <: Ring, I, X, Id}","QuotientRing{R, QuotientClass{X, I}}",false,false,4,"(((Quotient{R, I, X, Id} where Id) where X) where I) where R <: Ring","(((QuotientRing{R, QuotientClass{X, I}} where Id) where X) where I) where R",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,QQ,tdstrc,QQ{S <: Integer},"FractionRing{S, QQClass{S}}",false,false,1,QQ{S} where S <: Integer,"FractionRing{S, QQClass{S}} where S",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,UnivariatePolynomial,tdstrc,"UnivariatePolynomial{S <: Ring, X}","Polynomial{S, UniPolyRingClass{X, S}}",false,false,2,"(UnivariatePolynomial{S, X} where X) where S <: Ring","(Polynomial{S, UniPolyRingClass{X, S}} where X) where S",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,MultivariatePolynomial,tdstrc,"MultivariatePolynomial{S <: Ring, N, Id, T, B}","Polynomial{S, MultiPolyRingClass{Id, S, N}}",false,false,5,"((((MultivariatePolynomial{S, N, Id, T, B} where B) where T) where Id) where N) where S <: Ring","((((Polynomial{S, MultiPolyRingClass{Id, S, N}} where B) where T) where Id) where N) where S",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/CommutativeRings.jl,GaloisField,tdstrc,"GaloisField{Id, T, Q}","QuotientRing{ZZmod{T}, GaloisFieldClass{Id, T, Q}}",false,false,3,"((GaloisField{Id, T, Q} where Q) where T) where Id","((QuotientRing{ZZmod{T}, GaloisFieldClass{Id, T, Q}} where Q) where T) where Id",true,false,true,true,true,data/ta-info/all/CommutativeRings.jl
src/bsplines.jl,BSpline,tdstrc,"BSpline{T, R <: Real, KnotSet <: AbstractKnotSet{<:Any, <:Any, <:Any, R}, XV <: AbstractVector{T}, WV <: AbstractVector{R}, BM <: AbstractMatrix{T}, SM <: AbstractMatrix{T}}",Basis{T},false,false,7,"((((((BSpline{T, R, KnotSet, XV, WV, BM, SM} where SM <: AbstractMatrix{T}) where BM <: AbstractMatrix{T}) where WV <: AbstractVector{R}) where XV <: AbstractVector{T}) where KnotSet <: (((AbstractKnotSet{var""##ANON_TV#808"", var""##ANON_TV#809"", var""##ANON_TV#810"", R} where var""##ANON_TV#808"" <: Any) where var""##ANON_TV#809"" <: Any) where var""##ANON_TV#810"" <: Any)) where R <: Real) where T",((((((Basis{T} where SM) where BM) where WV) where XV) where KnotSet) where R) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/coulomb_derivative.jl,CoulombDerivative,tdstrc,"CoulombDerivative{T, Der <: Derivative{T}, U <: Number}",LazyQuasiMatrix{T},false,false,3,"((CoulombDerivative{T, Der, U} where U <: Number) where Der <: Derivative{T}) where T",((LazyQuasiMatrix{T} where U) where Der) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/finite_differences.jl,FiniteDifferences,tdstrc,"FiniteDifferences{T, R <: AbstractRange{T}}",AbstractFiniteDifferences{T},false,false,2,"(FiniteDifferences{T, R} where R <: AbstractRange{T}) where T",(AbstractFiniteDifferences{T} where R) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/finite_differences.jl,StaggeredFiniteDifferences,tdstrc,"StaggeredFiniteDifferences{T, V <: AbstractVector{T}}",AbstractFiniteDifferences{T},false,false,2,"(StaggeredFiniteDifferences{T, V} where V <: AbstractVector{T}) where T",(AbstractFiniteDifferences{T} where V) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/finite_differences.jl,ImplicitFiniteDifferences,tdstrc,"ImplicitFiniteDifferences{T, V <: AbstractVector{T}}",AbstractFiniteDifferences{T},false,false,2,"(ImplicitFiniteDifferences{T, V} where V <: AbstractVector{T}) where T",(AbstractFiniteDifferences{T} where V) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/knot_sets.jl,ArbitraryKnotSet,tdstrc,"ArbitraryKnotSet{k, ml, mr, T, V <: AbstractVector{T}}","AbstractKnotSet{k, ml, mr, T}",false,false,5,"((((ArbitraryKnotSet{k, ml, mr, T, V} where V <: AbstractVector{T}) where T) where mr) where ml) where k","((((AbstractKnotSet{k, ml, mr, T} where V) where T) where mr) where ml) where k",false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/knot_sets.jl,LinearKnotSet,tdstrc,"LinearKnotSet{k, ml, mr, T, R <: AbstractRange{T}}","AbstractKnotSet{k, ml, mr, T}",false,false,5,"((((LinearKnotSet{k, ml, mr, T, R} where R <: AbstractRange{T}) where T) where mr) where ml) where k","((((AbstractKnotSet{k, ml, mr, T} where R) where T) where mr) where ml) where k",false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/knot_sets.jl,ExpKnotSet,tdstrc,"ExpKnotSet{k, ml, mr, T, R <: AbstractRange{T}, TV <: AbstractVector{T}}","AbstractKnotSet{k, ml, mr, T}",false,false,6,"(((((ExpKnotSet{k, ml, mr, T, R, TV} where TV <: AbstractVector{T}) where R <: AbstractRange{T}) where T) where mr) where ml) where k","(((((AbstractKnotSet{k, ml, mr, T} where TV) where R) where T) where mr) where ml) where k",false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/skewtridiag.jl,SkewTridiagonal,tdstrc,"SkewTridiagonal{T, V <: AbstractVector{T}}",AbstractMatrix{T},false,false,2,"(SkewTridiagonal{T, V} where V <: AbstractVector{T}) where T",(AbstractMatrix{T} where V) where T,false,true,true,true,true,data/ta-info/all/CompactBases.jl
src/chebyshev.jl,Chebyshev,tdstrc,"Chebyshev{kind, T, BT, XT <: AbstractVector{T}}",Basis{T},false,false,4,"(((Chebyshev{kind, T, BT, XT} where XT <: AbstractVector{T}) where BT) where T) where kind",(((Basis{T} where XT) where BT) where T) where kind,false,true,true,true,true,data/ta-info/all/CompactBasisFunctions.jl
src/lagrange.jl,Lagrange,tdstrc,"Lagrange{T, BT, XT <: AbstractVector{T}}",Basis{T},false,false,3,"((Lagrange{T, BT, XT} where XT <: AbstractVector{T}) where BT) where T",((Basis{T} where XT) where BT) where T,false,true,true,true,true,data/ta-info/all/CompactBasisFunctions.jl
src/Bridges/Constraint/split_equalto.jl,SplitEqualToBridge,tdstrc,"SplitEqualToBridge{T, F <: MOI.Utilities.TypedScalarLike{T}, G <: MOI.Utilities.TypedScalarLike{Complex{T}}}",MOI.Bridges.Constraint.AbstractBridge,false,false,3,"((SplitEqualToBridge{T, F, G} where G <: MOI.Utilities.TypedScalarLike{Complex{T}}) where F <: MOI.Utilities.TypedScalarLike{T}) where T",((MOI.Bridges.Constraint.AbstractBridge where G) where F) where T,false,true,true,true,true,data/ta-info/all/ComplexOptInterface.jl
src/Bridges/Constraint/split_zero.jl,SplitZeroBridge,tdstrc,"SplitZeroBridge{T, F <: MOI.Utilities.TypedLike{T}, G <: MOI.Utilities.TypedLike{Complex{T}}}",MOI.Bridges.Constraint.AbstractBridge,false,false,3,"((SplitZeroBridge{T, F, G} where G <: MOI.Utilities.TypedLike{Complex{T}}) where F <: MOI.Utilities.TypedLike{T}) where T",((MOI.Bridges.Constraint.AbstractBridge where G) where F) where T,false,true,true,true,true,data/ta-info/all/ComplexOptInterface.jl
src/axis.jl,PartitionedAxis,tdstrc,"PartitionedAxis{PartSz, IdxMap, Ax <: AbstractAxis{IdxMap}}",AbstractAxis{IdxMap},false,false,3,"((PartitionedAxis{PartSz, IdxMap, Ax} where Ax <: AbstractAxis{IdxMap}) where IdxMap) where PartSz",((AbstractAxis{IdxMap} where Ax) where IdxMap) where PartSz,false,true,true,true,true,data/ta-info/all/ComponentArrays.jl
src/axis.jl,ViewAxis,tdstrc,"ViewAxis{Inds, IdxMap, Ax <: AbstractAxis{IdxMap}}",AbstractAxis{IdxMap},false,false,3,"((ViewAxis{Inds, IdxMap, Ax} where Ax <: AbstractAxis{IdxMap}) where IdxMap) where Inds",((AbstractAxis{IdxMap} where Ax) where IdxMap) where Inds,false,true,true,true,true,data/ta-info/all/ComponentArrays.jl
src/componentarray.jl,ComponentArray,tdstrc,"ComponentArray{T, N, A <: AbstractArray{T, N}, Axes <: Tuple{Vararg{<:AbstractAxis}}}","DenseArray{T, N}",false,false,4,"(((ComponentArray{T, N, A, Axes} where Axes <: Tuple{Vararg{var""##ANON_TV#1947""} where var""##ANON_TV#1947"" <: AbstractAxis}) where A <: AbstractArray{T, N}) where N) where T","(((DenseArray{T, N} where Axes) where A) where N) where T",false,true,true,true,true,data/ta-info/all/ComponentArrays.jl
src/backward.jl,BackwardRegression,tdstrc,"BackwardRegression{T, AT <: AbstractMatOrFac{T}, B <: AbstractVector{T}, V <: AbstractVector{T}, FT, N}",AbstractMatchingPursuit{T},false,false,6,"(((((BackwardRegression{T, AT, B, V, FT, N} where N) where FT) where V <: AbstractVector{T}) where B <: AbstractVector{T}) where AT <: AbstractMatOrFac{T}) where T",(((((AbstractMatchingPursuit{T} where N) where FT) where V) where B) where AT) where T,false,true,true,true,true,data/ta-info/all/CompressedSensing.jl
src/backward.jl,FastBackwardRegression,tdstrc,"FastBackwardRegression{T, AT <: AbstractMatOrFac{T}, B <: AbstractVector{T}, V <: AbstractVector{T}, AAT <: AbstractMatOrFac{T}}",AbstractMatchingPursuit{T},false,false,5,"((((FastBackwardRegression{T, AT, B, V, AAT} where AAT <: AbstractMatOrFac{T}) where V <: AbstractVector{T}) where B <: AbstractVector{T}) where AT <: AbstractMatOrFac{T}) where T",((((AbstractMatchingPursuit{T} where AAT) where V) where B) where AT) where T,false,true,true,true,true,data/ta-info/all/CompressedSensing.jl
